ticker,raw_ticker,exchange_source,company_name_source,Security Name
SVRN,SVRN,NASDAQ,OceanPal Inc.,OceanPal Inc. - Common Stock
SVV,SVV,NYSE,"Savers Value Village, Inc. Common Stock","Savers Value Village, Inc. Common Stock"
SW,SW,NYSE,Smurfit WestRock plc Ordinary Shares,Smurfit WestRock plc Ordinary Shares
SWAG,SWAG,NASDAQ,"Stran & Company, Inc.","Stran & Company, Inc. - Common Stock"
SWBI,SWBI,NASDAQ,"Smith & Wesson Brands, Inc.","Smith & Wesson Brands, Inc. - Common Stock"
SWIM,SWIM,NASDAQ,"Latham Group, Inc.","Latham Group, Inc. - Common Stock"
SWK,SWK,NYSE,"Stanley Black & Decker, Inc. Common Stock","Stanley Black & Decker, Inc. Common Stock"
SWKS,SWKS,NASDAQ,"Skyworks Solutions, Inc.","Skyworks Solutions, Inc. - Common Stock"
SWMR,SWMR,NASDAQ,"Swarmer, Inc","Swarmer, Inc - common stock"
SWVL,SWVL,NASDAQ,Swvl Holdings Corp,Swvl Holdings Corp - Ordinary Shares
SWX,SWX,NYSE,"Southwest Gas Holdings, Inc. Common Stock (DE)","Southwest Gas Holdings, Inc. Common Stock (DE)"
SXC,SXC,NYSE,"SunCoke Energy, Inc. Common Stock","SunCoke Energy, Inc. Common Stock"
SXI,SXI,NYSE,Standex International Corporation Common Stock,Standex International Corporation Common Stock
SXT,SXT,NYSE,Sensient Technologies Corporation Common Stock,Sensient Technologies Corporation Common Stock
SXTC,SXTC,NASDAQ,"China SXT Pharmaceuticals, Inc.","China SXT Pharmaceuticals, Inc. - Class A Ordinary Shares"
SXTP,SXTP,NASDAQ,"60 Degrees Pharmaceuticals, Inc.","60 Degrees Pharmaceuticals, Inc. - Common Stock"
SYBT,SYBT,NASDAQ,"Stock Yards Bancorp, Inc.","Stock Yards Bancorp, Inc. - Common Stock"
SYF,SYF,NYSE,Synchrony Financial Common Stock,Synchrony Financial Common Stock
SYK,SYK,NYSE,Stryker Corporation Common Stock,Stryker Corporation Common Stock
SYM,SYM,NASDAQ,Symbotic Inc.,Symbotic Inc. - Class A Common Stock
SYNA,SYNA,NASDAQ,Synaptics Incorporated,Synaptics Incorporated - Common Stock
SYPR,SYPR,NASDAQ,"Sypris Solutions, Inc.","Sypris Solutions, Inc. - Common Stock"
SYRE,SYRE,NASDAQ,"Spyre Therapeutics, Inc.","Spyre Therapeutics, Inc. - Common Stock"
SYY,SYY,NYSE,Sysco Corporation Common Stock,Sysco Corporation Common Stock
SZZL,SZZL,NASDAQ,Sizzle Acquisition Corp. II,Sizzle Acquisition Corp. II - Class A ordinary shares
T,T,NYSE,AT&T Inc.,AT&T Inc.
TAC,TAC,NYSE,TransAlta Corporation Ordinary Shares,TransAlta Corporation Ordinary Shares
TACH,TACH,NASDAQ,Titan Acquisition Corp.,Titan Acquisition Corp. - Class A Ordinary Shares
TACO,TACO,NASDAQ,Berto Acquisition Corp.,Berto Acquisition Corp. - Ordinary Shares
TACT,TACT,NASDAQ,TransAct Technologies Incorporated,TransAct Technologies Incorporated - Common Stock
TALK,TALK,NASDAQ,"Talkspace, Inc.","Talkspace, Inc. - Common Stock"
TALO,TALO,NYSE,"Talos Energy, Inc. Common Stock","Talos Energy, Inc. Common Stock"
TAOP,TAOP,NASDAQ,Taoping Inc.,Taoping Inc. - Ordinary Shares
TAOX,TAOX,NASDAQ,Tao Synergies Inc.,Tao Synergies Inc. - Common Stock
TAP,TAP,NYSE,Molson Coors Beverage Company Class B Common Stock,Molson Coors Beverage Company Class B Common Stock
TAP-A,TAP.A,NYSE,Molson Coors Beverage Company Class A Common Stock,Molson Coors Beverage Company Class A Common Stock
TARA,TARA,NASDAQ,"Protara Therapeutics, Inc. ","Protara Therapeutics, Inc.  - Common Stock"
TARS,TARS,NASDAQ,"Tarsus Pharmaceuticals, Inc.","Tarsus Pharmaceuticals, Inc. - Common Stock"
TASK,TASK,NASDAQ,"TaskUs, Inc.","TaskUs, Inc. - Class A Common Stock"
TATT,TATT,NASDAQ,TAT Technologies Ltd.,TAT Technologies Ltd. - Ordinary Shares
TAVI,TAVI,NASDAQ,Tavia Acquisition Corp.,Tavia Acquisition Corp. - Ordinary Shares
TAYD,TAYD,NASDAQ,"Taylor Devices, Inc.","Taylor Devices, Inc. - Common Stock"
TBBB,TBBB,NYSE,BBB Foods Inc. Class A Common Shares,BBB Foods Inc. Class A Common Shares
TBBK,TBBK,NASDAQ,"The Bancorp, Inc.","The Bancorp, Inc. - Common Stock"
TBCH,TBCH,NASDAQ,Turtle Beach Corporation,Turtle Beach Corporation - Common Stock
TBI,TBI,NYSE,"TrueBlue, Inc. Common Stock","TrueBlue, Inc. Common Stock"
TBLA,TBLA,NASDAQ,Taboola.com Ltd.,Taboola.com Ltd. - Ordinary Shares
TBN,TBN,NYSE,Tamboran Resources Corporation Common stock,Tamboran Resources Corporation Common stock
TBPH,TBPH,NASDAQ,"Theravance Biopharma, Inc.","Theravance Biopharma, Inc. - Ordinary Shares"
TBRG,TBRG,NASDAQ,"TruBridge, Inc.","TruBridge, Inc. - Common Stock"
TCBI,TCBI,NASDAQ,"Texas Capital Bancshares, Inc.","Texas Capital Bancshares, Inc. - Common Stock"
TCBK,TCBK,NASDAQ,TriCo Bancshares,TriCo Bancshares - Common Stock
TCBS,TCBS,NASDAQ,"Texas Community Bancshares, Inc.","Texas Community Bancshares, Inc. - Common Stock"
TCBX,TCBX,NYSE,"Third Coast Bancshares, Inc. Common Stock","Third Coast Bancshares, Inc. Common Stock"
TCI,TCI,NYSE,"Transcontinental Realty Investors, Inc. Common Stock","Transcontinental Realty Investors, Inc. Common Stock"
TCMD,TCMD,NASDAQ,"Tactile Systems Technology, Inc.","Tactile Systems Technology, Inc. - Common Stock"
TCRX,TCRX,NASDAQ,"TScan Therapeutics, Inc.","TScan Therapeutics, Inc. - Common Stock"
TCX,TCX,NASDAQ,Tucows Inc.,Tucows Inc. - Common Stock
TD,TD,NYSE,Toronto Dominion Bank (The) Common Stock,Toronto Dominion Bank (The) Common Stock
TDAC,TDAC,NASDAQ,Translational Development Acquisition Corp.,Translational Development Acquisition Corp. - Ordinary Shares
TDAY,TDAY,NYSE,"USA TODAY Co., Inc. Common Stock","USA TODAY Co., Inc. Common Stock"
TDC,TDC,NYSE,Teradata Corporation Common Stock,Teradata Corporation Common Stock
TDG,TDG,NYSE,Transdigm Group Incorporated Common Stock,Transdigm Group Incorporated Common Stock
TDIC,TDIC,NASDAQ,Dreamland Limited,Dreamland Limited - Class A Ordinary Shares
TDOC,TDOC,NYSE,"Teladoc Health, Inc. Common Stock","Teladoc Health, Inc. Common Stock"
TDS,TDS,NYSE,"Telephone and Data Systems, Inc. Common Shares","Telephone and Data Systems, Inc. Common Shares"
TDUP,TDUP,NASDAQ,ThredUp Inc.,ThredUp Inc. - Class A Common Stock
TDW,TDW,NYSE,Tidewater Inc. Common Stock,Tidewater Inc. Common Stock
TDWD,TDWD,NASDAQ,Tailwind 2.0 Acquisition Corp.,Tailwind 2.0 Acquisition Corp. - Class A Ordinary Shares
TDY,TDY,NYSE,Teledyne Technologies Incorporated Common Stock,Teledyne Technologies Incorporated Common Stock
TE,TE,NYSE,T1 Energy Inc. Common Stock,T1 Energy Inc. Common Stock
TEAM,TEAM,NASDAQ,Atlassian Corporation ,Atlassian Corporation  - Class A Common Stock
TECH,TECH,NASDAQ,Bio-Techne Corp,Bio-Techne Corp - Common Stock
TECK,TECK,NYSE,Teck Resources Ltd Ordinary Shares,Teck Resources Ltd Ordinary Shares
TECX,TECX,NASDAQ,"Tectonic Therapeutic, Inc.","Tectonic Therapeutic, Inc. - Common Stock"
TEL,TEL,NYSE,TE Connectivity plc Ordinary Shares,TE Connectivity plc Ordinary Shares
TELO,TELO,NASDAQ,"Telomir Pharmaceuticals, Inc.","Telomir Pharmaceuticals, Inc. - Common Stock"
TEM,TEM,NASDAQ,"Tempus AI, Inc.","Tempus AI, Inc. - Class A Common Stock"
TEN,TEN,NYSE,Tsakos Energy Navigation Ltd Common Shares,Tsakos Energy Navigation Ltd Common Shares
TENB,TENB,NASDAQ,"Tenable Holdings, Inc.","Tenable Holdings, Inc. - Common Stock"
TENX,TENX,NASDAQ,"Tenax Therapeutics, Inc.","Tenax Therapeutics, Inc. - Common Stock"
TEO,TEO,NYSE,Telecom Argentina SA,Telecom Argentina SA
TER,TER,NASDAQ,"Teradyne, Inc.","Teradyne, Inc. - Common Stock"
TEX,TEX,NYSE,Terex Corporation Common Stock,Terex Corporation Common Stock
TFC,TFC,NYSE,Truist Financial Corporation Common Stock,Truist Financial Corporation Common Stock
TFII,TFII,NYSE,TFI International Inc. Common Shares,TFI International Inc. Common Shares
TFIN,TFIN,NYSE,"Triumph Financial, Inc. Common Stock","Triumph Financial, Inc. Common Stock"
TFPM,TFPM,NYSE,Triple Flag Precious Metals Corp. Common Shares,Triple Flag Precious Metals Corp. Common Shares
TFSL,TFSL,NASDAQ,TFS Financial Corporation,TFS Financial Corporation - Common Stock
TFX,TFX,NYSE,Teleflex Incorporated Common Stock,Teleflex Incorporated Common Stock
TG,TG,NYSE,Tredegar Corporation Common Stock,Tredegar Corporation Common Stock
TGE,TGE,NYSE,The Generation Essentials Group Class A Ordinary Shares,The Generation Essentials Group Class A Ordinary Shares
TGL,TGL,NASDAQ,Treasure Global Inc.,Treasure Global Inc. - Common Stock
TGLS,TGLS,NYSE,Tecnoglass Inc. Ordinary Shares,Tecnoglass Inc. Ordinary Shares
TGS,TGS,NYSE,Transportadora de Gas del Sur SA TGS Common Stock,Transportadora de Gas del Sur SA TGS Common Stock
TGT,TGT,NYSE,Target Corporation Common Stock,Target Corporation Common Stock
TGTX,TGTX,NASDAQ,"TG Therapeutics, Inc.","TG Therapeutics, Inc. - Common Stock"
TH,TH,NASDAQ,Target Hospitality Corp.,Target Hospitality Corp. - Common Stock
THC,THC,NYSE,Tenet Healthcare Corporation Common Stock,Tenet Healthcare Corporation Common Stock
THCH,THCH,NASDAQ,TH International Limited,TH International Limited - Ordinary shares
THFF,THFF,NASDAQ,First Financial Corporation ,First Financial Corporation  - Common Stock
THG,THG,NYSE,Hanover Insurance Group Inc,Hanover Insurance Group Inc
THO,THO,NYSE,"Thor Industries, Inc. Common Stock","Thor Industries, Inc. Common Stock"
THR,THR,NYSE,"Thermon Group Holdings, Inc. Common Stock","Thermon Group Holdings, Inc. Common Stock"
THRM,THRM,NASDAQ,Gentherm Inc,Gentherm Inc - Common Stock
THRY,THRY,NASDAQ,"Thryv Holdings, Inc.","Thryv Holdings, Inc. - Common Stock"
TIC,TIC,NYSE,"TIC Solutions, Inc. Common Stock","TIC Solutions, Inc. Common Stock"
TIGO,TIGO,NASDAQ,Millicom International Cellular S.A.,Millicom International Cellular S.A. - Common Stock
TIL,TIL,NASDAQ,"Instil Bio, Inc.","Instil Bio, Inc. - Common Stock"
TILE,TILE,NASDAQ,"Interface, Inc.","Interface, Inc. - Common Stock"
TIPT,TIPT,NASDAQ,Tiptree Inc.,Tiptree Inc. - Common Stock
TISI,TISI,NYSE,"Team, Inc. Common Stock","Team, Inc. Common Stock"
TITN,TITN,NASDAQ,Titan Machinery Inc.,Titan Machinery Inc. - Common Stock
TJX,TJX,NYSE,"TJX Companies, Inc. (The) Common Stock","TJX Companies, Inc. (The) Common Stock"
TK,TK,NYSE,Teekay Corporation Ltd. Common Stock,Teekay Corporation Ltd. Common Stock
TKC,TKC,NYSE,Turkcell Iletisim Hizmetleri AS Common Stock,Turkcell Iletisim Hizmetleri AS Common Stock
TKNO,TKNO,NASDAQ,"Alpha Teknova, Inc.","Alpha Teknova, Inc. - Common Stock"
TKO,TKO,NYSE,"TKO Group Holdings, Inc. Class A Common Stock","TKO Group Holdings, Inc. Class A Common Stock"
TKR,TKR,NYSE,Timken Company (The) Common Stock,Timken Company (The) Common Stock
TLF,TLF,NASDAQ,"Tandy Leather Factory, Inc.","Tandy Leather Factory, Inc. - common stock"
TLK,TLK,NYSE,"PT Telekomunikasi Indonesia, Tbk","PT Telekomunikasi Indonesia, Tbk"
TLN,TLN,NASDAQ,Talen Energy Corporation,Talen Energy Corporation - Common Stock
TLNC,TLNC,NASDAQ,Talon Capital Corp.,Talon Capital Corp. - Class A Ordinary Shares
TLRY,TLRY,NASDAQ,"Tilray Brands, Inc.","Tilray Brands, Inc. - Common Stock"
TLS,TLS,NASDAQ,Telos Corporation,Telos Corporation - Common Stock
TLSA,TLSA,NASDAQ,Tiziana Life Sciences Ltd,Tiziana Life Sciences Ltd - Common Shares
TLSI,TLSI,NASDAQ,"TriSalus Life Sciences, Inc.","TriSalus Life Sciences, Inc. - Common Stock"
TLYS,TLYS,NYSE,"Tilly's, Inc. Common Stock","Tilly's, Inc. Common Stock"
TM,TM,NYSE,Toyota Motor Corporation Common Stock,Toyota Motor Corporation Common Stock
TMC,TMC,NASDAQ,TMC the metals company Inc.,TMC the metals company Inc. - Common Stock
TMCI,TMCI,NASDAQ,"Treace Medical Concepts, Inc.","Treace Medical Concepts, Inc. - Common Stock"
TMCR,TMCR,NASDAQ,The Metals Royalty Company Inc.,The Metals Royalty Company Inc. - Common Stock
TMDX,TMDX,NASDAQ,"TransMedics Group, Inc.","TransMedics Group, Inc. - Common Stock"
TMHC,TMHC,NYSE,Taylor Morrison Home Corporation Common Stock,Taylor Morrison Home Corporation Common Stock
TMO,TMO,NYSE,Thermo Fisher Scientific Inc Common Stock,Thermo Fisher Scientific Inc Common Stock
TMTS,TMTS,NASDAQ,Spartacus Acquisition Corp. II,Spartacus Acquisition Corp. II - Class A Ordinary Shares
TMUS,TMUS,NASDAQ,"T-Mobile US, Inc.","T-Mobile US, Inc. - Common Stock"
TNC,TNC,NYSE,Tennant Company Common Stock,Tennant Company Common Stock
TNDM,TNDM,NASDAQ,"Tandem Diabetes Care, Inc.","Tandem Diabetes Care, Inc. - Common Stock"
TNET,TNET,NYSE,"TriNet Group, Inc. Common Stock","TriNet Group, Inc. Common Stock"
TNGX,TNGX,NASDAQ,"Tango Therapeutics, Inc.","Tango Therapeutics, Inc. - Common Stock"
TNK,TNK,NYSE,Teekay Tankers Ltd.,Teekay Tankers Ltd.
TNL,TNL,NYSE,Travel   Leisure Co. Common  Stock,Travel   Leisure Co. Common  Stock
TNMG,TNMG,NASDAQ,TNL Mediagene,TNL Mediagene - Ordinary Shares
TNXP,TNXP,NASDAQ,Tonix Pharmaceuticals Holding Corp.,Tonix Pharmaceuticals Holding Corp. - Common Stock
TOI,TOI,NASDAQ,"The Oncology Institute, Inc.","The Oncology Institute, Inc. - Common Stock"
TOL,TOL,NYSE,"Toll Brothers, Inc. Common Stock","Toll Brothers, Inc. Common Stock"
TORO,TORO,NASDAQ,Toro Corp.,Toro Corp. - Common stock
TOST,TOST,NYSE,"Toast, Inc. Class A Common Stock","Toast, Inc. Class A Common Stock"
TOWN,TOWN,NASDAQ,Towne Bank,Towne Bank - Common Stock
TOYO,TOYO,NASDAQ,"TOYO Co., Ltd","TOYO Co., Ltd - Ordinary Shares"
TPB,TPB,NYSE,"Turning Point Brands, Inc. Common Stock","Turning Point Brands, Inc. Common Stock"
TPC,TPC,NYSE,Tutor Perini Corporation Common Stock,Tutor Perini Corporation Common Stock
TPCS,TPCS,NASDAQ,TechPrecision Corporation,TechPrecision Corporation - Common stock
TPG,TPG,NASDAQ,TPG Inc.,TPG Inc. - Class A Common Stock
TPH,TPH,NYSE,"Tri Pointe Homes, Inc. Common Stock","Tri Pointe Homes, Inc. Common Stock"
TPL,TPL,NYSE,Texas Pacific Land Corporation Common Stock,Texas Pacific Land Corporation Common Stock
TPR,TPR,NYSE,"Tapestry, Inc. Common Stock","Tapestry, Inc. Common Stock"
TPST,TPST,NASDAQ,"Tempest Therapeutics, Inc.","Tempest Therapeutics, Inc. - Common Stock"
TPVG,TPVG,NYSE,TriplePoint Venture Growth BDC Corp. Common Stock,TriplePoint Venture Growth BDC Corp. Common Stock
TR,TR,NYSE,"Tootsie Roll Industries, Inc. Common Stock","Tootsie Roll Industries, Inc. Common Stock"
TRAD,TRAD,NYSE,APEX Tech Acquisition Inc. Ordinary Shares,APEX Tech Acquisition Inc. Ordinary Shares
TRAK,TRAK,NYSE,"ReposiTrak, Inc. Common Stock","ReposiTrak, Inc. Common Stock"
TRAW,TRAW,NASDAQ,"Traws Pharma, Inc.","Traws Pharma, Inc. - Common Stock"
TRAX,TRAX,NASDAQ,"First Tracks Biotherapeutics, Inc.","First Tracks Biotherapeutics, Inc. - Ordinary Shares"
TRC,TRC,NYSE,Tejon Ranch Co Common Stock,Tejon Ranch Co Common Stock
TRDA,TRDA,NASDAQ,"Entrada Therapeutics, Inc.","Entrada Therapeutics, Inc. - Common Stock"
TREE,TREE,NASDAQ,"LendingTree, Inc.","LendingTree, Inc. - Common Stock"
TREX,TREX,NYSE,"Trex Company, Inc. Common Stock","Trex Company, Inc. Common Stock"
TRGP,TRGP,NYSE,"Targa Resources, Inc. Common Stock","Targa Resources, Inc. Common Stock"
TRGS,TRGS,NASDAQ,TRG Latin America Acquisitions Corp.,TRG Latin America Acquisitions Corp. - Class A Ordinary Shares
TRI,TRI,NASDAQ,Thomson Reuters Corp,Thomson Reuters Corp - Common Shares
TRIN,TRIN,NASDAQ,Trinity Capital Inc.,Trinity Capital Inc. - Common Stock
TRIP,TRIP,NASDAQ,"TripAdvisor, Inc.","TripAdvisor, Inc. - Common Stock"
TRMB,TRMB,NASDAQ,Trimble Inc.,Trimble Inc. - Common Stock
TRMD,TRMD,NASDAQ,TORM plc,TORM plc - Class A Common Stock
TRMK,TRMK,NASDAQ,Trustmark Corporation,Trustmark Corporation - Common Stock
TRN,TRN,NYSE,"Trinity Industries, Inc. Common Stock","Trinity Industries, Inc. Common Stock"
TRNO,TRNO,NYSE,Terreno Realty Corporation Common Stock,Terreno Realty Corporation Common Stock
TRNR,TRNR,NASDAQ,Interactive Strength Inc.,Interactive Strength Inc. - Common Stock
TRNS,TRNS,NASDAQ,"Transcat, Inc.","Transcat, Inc. - Common Stock"
TRON,TRON,NASDAQ,Tron Inc.,Tron Inc. - Common Stock
TROO,TROO,NASDAQ,"TROOPS, Inc. ","TROOPS, Inc.  - Ordinary Shares"
TROW,TROW,NASDAQ,"T. Rowe Price Group, Inc.","T. Rowe Price Group, Inc. - Common Stock"
TROX,TROX,NYSE,Tronox Holdings plc Ordinary Shares (UK),Tronox Holdings plc Ordinary Shares (UK)
TRP,TRP,NYSE,TC Energy Corporation Common Stock,TC Energy Corporation Common Stock
TRS,TRS,NASDAQ,TriMas Corporation,TriMas Corporation - Common Stock
TRSG,TRSG,NASDAQ,Tungray Technologies Inc,Tungray Technologies Inc - Class A Ordinary Shares
TRST,TRST,NASDAQ,TrustCo Bank Corp NY,TrustCo Bank Corp NY - Common Stock
TRU,TRU,NYSE,TransUnion Common Stock,TransUnion Common Stock
TRUG,TRUG,NASDAQ,"TruGolf Holdings, Inc.","TruGolf Holdings, Inc. - Class A Common Stock"
TRUP,TRUP,NASDAQ,"Trupanion, Inc.","Trupanion, Inc. - Common Stock"
TRV,TRV,NYSE,"The Travelers Companies, Inc. Common Stock","The Travelers Companies, Inc. Common Stock"
TRVI,TRVI,NASDAQ,"Trevi Therapeutics, Inc.","Trevi Therapeutics, Inc. - Common Stock"
TSAT,TSAT,NASDAQ,Telesat Corporation,Telesat Corporation - Class A Common Shares and Class B Variable Voting Shares
TSBK,TSBK,NASDAQ,"Timberland Bancorp, Inc.","Timberland Bancorp, Inc. - Common Stock"
TSCO,TSCO,NASDAQ,Tractor Supply Company,Tractor Supply Company - Common Stock
TSEM,TSEM,NASDAQ,Tower Semiconductor Ltd.,Tower Semiconductor Ltd. - Ordinary Shares
TSHA,TSHA,NASDAQ,"Taysha Gene Therapies, Inc.","Taysha Gene Therapies, Inc. - Common Stock"
TSLA,TSLA,NASDAQ,"Tesla, Inc. ","Tesla, Inc.  - Common Stock"
TSLX,TSLX,NYSE,"Sixth Street Specialty Lending, Inc. Common Stock","Sixth Street Specialty Lending, Inc. Common Stock"
TSM,TSM,NYSE,Taiwan Semiconductor Manufacturing Company Ltd.,Taiwan Semiconductor Manufacturing Company Ltd.
TSN,TSN,NYSE,"Tyson Foods, Inc. Common Stock","Tyson Foods, Inc. Common Stock"
TSQ,TSQ,NYSE,"Townsquare Media, Inc. Class A Common Stock","Townsquare Media, Inc. Class A Common Stock"
TSSI,TSSI,NASDAQ,"TSS, Inc.","TSS, Inc. - Common Stock"
TT,TT,NYSE,Trane Technologies plc,Trane Technologies plc
TTAM,TTAM,NYSE,Titan America SA Common Shares,Titan America SA Common Shares
TTAN,TTAN,NASDAQ,"ServiceTitan, Inc.","ServiceTitan, Inc. - Class A Common Stock"
TTC,TTC,NYSE,Toro Company (The) Common Stock,Toro Company (The) Common Stock
TTE,TTE,NYSE,TotalEnergies SE Ordinary Shares,TotalEnergies SE Ordinary Shares
TTEC,TTEC,NASDAQ,"TTEC Holdings, Inc.","TTEC Holdings, Inc. - Common Stock"
TTEK,TTEK,NASDAQ,"Tetra Tech, Inc.","Tetra Tech, Inc. - Common Stock"
TTGT,TTGT,NASDAQ,"TechTarget, Inc.","TechTarget, Inc. - Common Stock"
TTI,TTI,NYSE,"Tetra Technologies, Inc. Common Stock","Tetra Technologies, Inc. Common Stock"
TTMI,TTMI,NASDAQ,"TTM Technologies, Inc.","TTM Technologies, Inc. - Common Stock"
TTRX,TTRX,NASDAQ,Turn Therapeutics Inc.,Turn Therapeutics Inc. - Common Stock
TTWO,TTWO,NASDAQ,"Take-Two Interactive Software, Inc.","Take-Two Interactive Software, Inc. - Common Stock"
TU,TU,NYSE,Telus Corporation Ordinary Shares,Telus Corporation Ordinary Shares
TULP,TULP,NASDAQ,"Bloomia Holdings, Inc.","Bloomia Holdings, Inc. - Common Stock"
TUSK,TUSK,NASDAQ,"Mammoth Energy Services, Inc.","Mammoth Energy Services, Inc. - Common Stock"
TV,TV,NYSE,Grupo Televisa S.A.B. Common Stock,Grupo Televisa S.A.B. Common Stock
TVA,TVA,NASDAQ,Texas Ventures Acquisition III Corp,Texas Ventures Acquisition III Corp - Class A Ordinary Share
TVAI,TVAI,NASDAQ,Thayer Ventures Acquisition Corporation II,Thayer Ventures Acquisition Corporation II - Class A Ordinary Shares
TVC,TVC,NYSE,Tennessee Valley Authority Common Stock,Tennessee Valley Authority Common Stock
TVE,TVE,NYSE,Tennessee Valley Authority,Tennessee Valley Authority
TVRD,TVRD,NASDAQ,"Tvardi Therapeutics, Inc.","Tvardi Therapeutics, Inc. - Common Stock"
TVTX,TVTX,NASDAQ,"Travere Therapeutics, Inc.","Travere Therapeutics, Inc. - Common Stock"
TW,TW,NASDAQ,Tradeweb Markets Inc.,Tradeweb Markets Inc. - Class A Common Stock
TWAV,TWAV,NASDAQ,"TaoWeave, Inc.","TaoWeave, Inc. - Common Stock"
TWFG,TWFG,NASDAQ,"TWFG, Inc.","TWFG, Inc. - Common Stock"
TWG,TWG,NASDAQ,Top Wealth Group Holding Limited,Top Wealth Group Holding Limited - Class A Ordinary Shares
TWI,TWI,NYSE,"Titan International, Inc. (DE) Common Stock","Titan International, Inc. (DE) Common Stock"
TWIN,TWIN,NASDAQ,"Twin Disc, Incorporated","Twin Disc, Incorporated - Common Stock"
TWLO,TWLO,NYSE,Twilio Inc. Class A Common Stock,Twilio Inc. Class A Common Stock
TWLV,TWLV,NASDAQ,Twelve Seas Investment Company III,Twelve Seas Investment Company III - Class A Ordinary Shares
TWO,TWO,NYSE,Two Harbors Investment Corp,Two Harbors Investment Corp
TWST,TWST,NASDAQ,Twist Bioscience Corporation,Twist Bioscience Corporation - Common Stock
TXG,TXG,NASDAQ,"10x Genomics, Inc.","10x Genomics, Inc. - Common Stock"
TXMD,TXMD,NASDAQ,"TherapeuticsMD, Inc.","TherapeuticsMD, Inc. - Common Stock"
TXN,TXN,NASDAQ,Texas Instruments Incorporated,Texas Instruments Incorporated - Common Stock
TXNM,TXNM,NYSE,"TXNM Energy, Inc. Common Stock","TXNM Energy, Inc. Common Stock"
TXRH,TXRH,NASDAQ,"Texas Roadhouse, Inc.","Texas Roadhouse, Inc. - Common Stock"
TXT,TXT,NYSE,Textron Inc. Common Stock,Textron Inc. Common Stock
TY,TY,NYSE,Tri Continental Corporation Common Stock,Tri Continental Corporation Common Stock
TYG,TYG,NYSE,Tortoise Energy Infrastructure Corporation Common Stock,Tortoise Energy Infrastructure Corporation Common Stock
TYGO,TYGO,NASDAQ,"Tigo Energy, Inc.","Tigo Energy, Inc. - Common Stock"
TYL,TYL,NYSE,"Tyler Technologies, Inc. Common Stock","Tyler Technologies, Inc. Common Stock"
TYRA,TYRA,NASDAQ,"Tyra Biosciences, Inc.","Tyra Biosciences, Inc. - Common Stock"
TZOO,TZOO,NASDAQ,Travelzoo,Travelzoo - Common Stock
U,U,NYSE,Unity Software Inc. Common Stock,Unity Software Inc. Common Stock
UA,UA,NYSE,"Under Armour, Inc. Class C Common Stock","Under Armour, Inc. Class C Common Stock"
UAA,UAA,NYSE,"Under Armour, Inc. Class A Common Stock","Under Armour, Inc. Class A Common Stock"
UAL,UAL,NASDAQ,"United Airlines Holdings, Inc.","United Airlines Holdings, Inc. - Common Stock"
UAMY,UAMY,NYSE,United States Antimony Corporation Common Stock,United States Antimony Corporation Common Stock
